time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9800000000000013,-0.517637832916,0.11739057752,14.0759621231,0.0334234896185,0.201968647905,0.0,-1.35798005521,0.26450816337,3.87693542203,0.0839068707869,0.180369930302,0.0,458.0600646423166,457.1258144726601,458.7333718869565,458.7870495726743
2.0400000000000014,-0.602885538647,0.13388399879,14.309066218,0.0384925003657,0.212785540888,0.0,-1.48456071819,0.285711647774,3.89280707535,0.0856118192191,0.180104469918,0.0,430.2240129756135,430.23412190524596,429.96992379328185,430.1204615256915
2.1000000000000014,-0.696412290838,0.151827644252,14.5452931193,0.0435749839062,0.224028569859,0.0,-1.63402726913,0.312893660819,3.98070134002,0.0828376265873,0.198960022826,0.0,454.22772857105537,455.77027436017505,453.80593451363086,453.5889008731004
2.1600000000000015,-0.798561518644,0.171389964007,14.7842110374,0.0483723084413,0.235829079242,0.0,-1.7719734704,0.339592904897,3.98280286842,0.0734623910815,0.191670721373,0.0,428.18210987316263,427.6008842858411,428.6059818150158,427.813742662795
2.2200000000000015,-0.908652636045,0.192523810258,15.0209441204,0.0525716447598,0.247536064482,0.0,-1.89867174542,0.365190871351,3.90817161062,0.0619396981735,0.201234992093,0.0,402.1807276281566,403.08751954891784,402.7497456611031,401.71035228957726
2.2800000000000016,-1.02706219164,0.215364000776,15.2552174416,0.0563448736046,0.259718211742,0.0,-2.04935167499,0.396446559722,3.90048564762,0.064716901543,0.206408407791,0.0,425.3404053625039,425.8256691834718,426.5744449910944,426.81460056226257
2.3400000000000016,-1.15508998007,0.240218165524,15.4902972665,0.0601534950573,0.271986022942,0.0,-2.21932801261,0.43234124647,3.93482858819,0.0608755127572,0.200266470532,0.0,441.43031508311793,440.9645041088475,441.4769006172761,441.1627581195201
2.4000000000000017,-1.29405515506,0.26740098291,15.7291484007,0.064122289847,0.284408199785,0.0,-2.41395752468,0.474077662135,4.02589729346,0.0750174717824,0.217949569124,0.0,461.33097805754306,462.76522089086905,459.5319996180172,460.6547967302226
2.4600000000000017,-1.44531048036,0.297242503695,15.9745507895,0.0683357895506,0.297495445538,0.0,-2.62909241361,0.521022416582,4.15293511747,0.0583234272911,0.218460345977,0.0,475.62381283001156,475.70655886389653,473.8929004465259,472.6111766104282
2.520000000000002,-1.61024377083,0.330087206591,16.2290208537,0.0717602624415,0.310884149467,0.0,-2.8699147023,0.574082836602,4.3278304887,0.0544530097598,0.231155475894,0.0,490.711688648667,491.69722012543815,492.18370399691065,491.89902807833727
2.580000000000002,-1.7883769771,0.365834577507,16.4890391536,0.0750507689489,0.325268168503,0.0,-3.0690486145,0.617722912047,4.33858421815,0.0556078866265,0.252914872591,0.0,441.5168200664579,443.36561497492625,443.89876091759606,443.99555102156796
2.640000000000002,-1.97980300939,0.404489640355,16.7527365635,0.0779186485434,0.340932971967,0.0,-3.31317704583,0.670992096521,4.44981133435,0.0237008005494,0.273758924363,0.0,476.56563117314835,478.2191879909102,478.9629060654511,476.5308587546342
2.700000000000002,-2.18609889997,0.446355683117,17.022631196,0.0792708491278,0.357775872263,0.0,-3.56478220162,0.724555256667,4.54510286381,0.0201006673693,0.29186597499,0.0,475.2404178207023,476.699995021878,475.92349610900504,475.6478182620414
2.760000000000002,-2.40764273157,0.491406211105,17.2975436259,0.080823475994,0.375511793978,0.0,-3.82147785309,0.777133257263,4.61704944075,0.0354622220624,0.302163110191,0.0,471.5644408470147,472.4423590192626,471.28666637574094,472.4727744648076
2.820000000000002,-2.64323563487,0.5392815349,17.5723125633,0.0824163606869,0.393514972889,0.0,-4.03299054392,0.818789589095,4.5410894903,-0.0047577353365,0.295471072241,0.0,425.0485419586331,424.5707505690111,428.3316352663913,424.8968948242801
2.880000000000002,-2.89298129958,0.589891405951,17.8451780721,0.0816938888956,0.411718460682,0.0,-4.2932630345,0.868039105563,4.55298694546,-0.0334842736972,0.315764984436,0.0,457.01475961070975,458.7197587554104,459.3543332651754,457.0702759899274
2.940000000000002,-3.15936009378,0.643545550587,18.1201099273,0.079805528464,0.43048291695,0.0,-4.58748131078,0.92008115285,4.60953202797,-0.027726451008,0.305899476107,0.0,476.348648312567,475.68619447774086,475.8962121923085,476.3365290980333
3.000000000000002,-3.44257391228,0.70006464284,18.3956749146,0.0785861027582,0.449418000401,0.0,-4.85434057297,0.963648935017,4.57456943042,-0.00857583683863,0.330050840829,0.0,449.6277491141986,451.67961612334005,447.8569361822649,449.41217559486813
3.0600000000000023,-3.742375076,0.759202954941,18.6694563439,0.0782725847918,0.469190155168,0.0,-5.14043194547,1.00745180589,4.54981999765,0.000751125025944,0.328488685069,0.0,456.7598661202418,456.7433781457448,456.070935527367,456.8155309336935
